
10,0:00:02.552092
10,0:00:02.612660
10,0:00:02.409933
10,0:00:02.606866
10,0:00:02.710726
10,0:00:02.640125
10,0:00:03.021556
10,0:00:02.379281
10,0:00:02.625801
10,0:00:02.469355
10,0:00:02.870411
10,0:00:02.705076
10,0:00:03.089299
10,0:00:02.441146
10,0:00:02.600819
10,0:00:02.691041
10,0:00:02.507088
10,0:00:02.740188
10,0:00:02.654662
10,0:00:02.857979
10,0:00:02.212438
10,0:00:02.536349
10,0:00:02.523097
10,0:00:02.792918
10,0:00:02.685774
10,0:00:02.993763
10,0:00:03.986403
10,0:00:03.002597
10,0:00:02.738378
10,0:00:02.710963
10,0:00:02.967970
10,0:00:02.484852
10,0:00:02.779737
10,0:00:03.015695
10,0:00:03.354054
10,0:00:02.540522
10,0:00:02.993256
10,0:00:02.825510
10,0:00:02.600775
10,0:00:02.373817
10,0:00:02.785196
10,0:00:02.752232
10,0:00:02.654206
10,0:00:03.065318
10,0:00:04.226398
10,0:00:02.641717
10,0:00:02.855406
10,0:00:02.616136
10,0:00:02.453470
10,0:00:02.603057
10,0:00:02.811779
10,0:00:02.543382
10,0:00:02.604718
10,0:00:02.618667
10,0:00:02.457006
10,0:00:03.254608
10,0:00:02.962443
10,0:00:02.726786
10,0:00:02.470724
10,0:00:02.540000
10,0:00:02.808418
10,0:00:02.692480
10,0:00:02.748507
10,0:00:02.448571
10,0:00:02.774326
10,0:00:02.669704
10,0:00:02.988316
10,0:00:02.948954
10,0:00:02.675268
10,0:00:02.737143
10,0:00:02.381213
10,0:00:02.621168
10,0:00:05.389769
10,0:00:02.734043
10,0:00:02.782011
10,0:00:02.661203
10,0:00:02.780198
10,0:00:02.632361
10,0:00:03.046335
10,0:00:02.379280
10,0:00:02.589565
10,0:00:02.572288
10,0:00:02.577864
10,0:00:02.741935
10,0:00:02.871161
10,0:00:02.460025
10,0:00:02.477440
10,0:00:02.671682
10,0:00:02.851506
10,0:00:04.634346
10,0:00:02.245564
10,0:00:02.427368
10,0:00:02.716480
10,0:00:02.738215
10,0:00:02.399300
10,0:00:02.625636
10,0:00:02.681416
10,0:00:03.166460
10,0:00:02.609952
10,0:00:02.611121
10,0:00:02.656546
10,0:00:02.423415
10,0:00:02.602780
10,0:00:02.599071
10,0:00:02.472453
10,0:00:02.773656
10,0:00:02.704166
10,0:00:02.561031
10,0:00:02.686941
10,0:00:02.323899
10,0:00:02.774886
10,0:00:02.526801
10,0:00:02.666075
10,0:00:02.743679
10,0:00:02.466053
10,0:00:02.576575
10,0:00:02.834511
10,0:00:02.752944
10,0:00:02.479817
10,0:00:03.424708
10,0:00:02.837912
10,0:00:02.720681
10,0:00:02.576704
10,0:00:02.632777
10,0:00:02.399261
10,0:00:02.853524
10,0:00:02.373151
10,0:00:02.855771
10,0:00:02.959624
10,0:00:02.154762
10,0:00:02.700319
10,0:00:02.766688
10,0:00:02.752478
10,0:00:02.731852
10,0:00:02.707916
10,0:00:02.447931
10,0:00:02.546149
10,0:00:02.502297
10,0:00:02.683077
10,0:00:02.702013
10,0:00:02.471289
10,0:00:02.746804
10,0:00:02.582715
10,0:00:02.746627
10,0:00:02.610978
10,0:00:02.338949
10,0:00:02.534475
10,0:00:02.225677
10,0:00:02.622152
10,0:00:02.738615
10,0:00:02.552409
10,0:00:02.728771
10,0:00:02.680911
10,0:00:02.712753
10,0:00:02.729260
10,0:00:02.861972
10,0:00:03.133781
10,0:00:02.583822
10,0:00:04.105731
10,0:00:03.050319
10,0:00:03.929982
10,0:00:02.876715
10,0:00:02.391117
10,0:00:02.664168
10,0:00:02.757759
10,0:00:02.784622
10,0:00:02.767237
10,0:00:02.555701
10,0:00:02.507700
10,0:00:02.666262
10,0:00:02.643433
10,0:00:02.705541
10,0:00:02.653422
10,0:00:03.893685
10,0:00:02.878738
10,0:00:02.721491
10,0:00:02.400110
10,0:00:02.644455
10,0:00:02.441944
10,0:00:02.786166
10,0:00:02.997424
10,0:00:02.445527
10,0:00:02.621829
10,0:00:03.133083
10,0:00:02.936273
10,0:00:02.821962
10,0:00:02.727355
10,0:00:02.413866
10,0:00:02.706239
10,0:00:02.713577
10,0:00:02.422443
10,0:00:02.834221
10,0:00:02.721006
10,0:00:02.654850
10,0:00:02.464253
10,0:00:02.877372
10,0:00:02.804410
10,0:00:02.742055
10,0:00:02.670845
10,0:00:02.906374
10,0:00:02.640651
10,0:00:02.623729
10,0:00:02.452651
10,0:00:02.586450
10,0:00:02.875871
10,0:00:02.812752
10,0:00:02.615769
10,0:00:02.542153
10,0:00:02.692228
10,0:00:02.554597
10,0:00:02.582304
10,0:00:02.673993
10,0:00:03.103062
10,0:00:02.773890
10,0:00:02.362401
10,0:00:02.583857
10,0:00:02.682714
10,0:00:02.736800
10,0:00:02.563345
10,0:00:02.555495
10,0:00:02.866909
10,0:00:02.397978
10,0:00:02.655466
10,0:00:02.462183
10,0:00:02.615469
10,0:00:02.845613
10,0:00:03.452761
10,0:00:03.128622
10,0:00:02.699156
10,0:00:02.606153
10,0:00:03.514305
10,0:00:02.761729
10,0:00:02.529502
10,0:00:02.727412
10,0:00:02.456882
10,0:00:02.575257
10,0:00:03.421453
10,0:00:02.707504
10,0:00:03.963340
10,0:00:03.825941
10,0:00:02.695746
10,0:00:02.586436
10,0:00:02.674831
10,0:00:02.759708
10,0:00:03.264311
10,0:00:02.753221
10,0:00:02.773558
10,0:00:02.731269
10,0:00:02.665177
10,0:00:02.818176
10,0:00:02.731296
10,0:00:02.555578
10,0:00:02.548116
10,0:00:02.473040
10,0:00:02.609338
10,0:00:02.707086
10,0:00:02.751093
10,0:00:02.618539
10,0:00:02.669471
10,0:00:02.834248
10,0:00:02.547098
10,0:00:02.580177
10,0:00:02.687984
10,0:00:02.601128
10,0:00:02.642158
10,0:00:02.699230
10,0:00:02.479305
10,0:00:02.531236
10,0:00:02.449924
10,0:00:02.780748
10,0:00:02.596793
10,0:00:02.620084
10,0:00:02.517275
10,0:00:02.694747
10,0:00:02.886270
10,0:00:02.627457
10,0:00:02.759342
10,0:00:02.837718
10,0:00:02.769979
10,0:00:02.617649
10,0:00:03.560222
10,0:00:03.568473
10,0:00:02.493045
10,0:00:02.833346
10,0:00:02.509836
10,0:00:02.719079
10,0:00:02.953333
10,0:00:02.481545
10,0:00:02.471535
10,0:00:02.734430
10,0:00:02.628936
10,0:00:02.653619
10,0:00:04.366057
10,0:00:02.482631
10,0:00:04.443792
10,0:00:02.507808
10,0:00:02.618791
10,0:00:03.639658
10,0:00:02.645573
10,0:00:02.633876
10,0:00:03.070770
10,0:00:02.436685
10,0:00:02.778378
10,0:00:02.919381
10,0:00:02.682679
10,0:00:02.918621
10,0:00:02.448639
10,0:00:02.342304
10,0:00:03.179504
10,0:00:02.857428
10,0:00:02.749729
10,0:00:02.606589
10,0:00:03.176901
10,0:00:02.675507
10,0:00:02.653259
10,0:00:02.851203
10,0:00:02.916327
10,0:00:02.551676
10,0:00:04.469365
10,0:00:03.652954
10,0:00:02.698928
10,0:00:03.172724
10,0:00:02.709451
10,0:00:02.531335
10,0:00:02.507206
10,0:00:02.959777
10,0:00:02.712569
10,0:00:02.457622
10,0:00:02.567212
10,0:00:02.579251
10,0:00:02.843895
10,0:00:05.027670
10,0:00:04.076648
10,0:00:04.257665
10,0:00:02.742312
10,0:00:05.404927
10,0:00:03.450015
10,0:00:02.490396
10,0:00:02.507685
10,0:00:06.046964
10,0:04:55.474459
